id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
276,SBG0290SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,11,4,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5535769,100.5477941,179.158578,4.05,Belum,-,-,Taufik Hidayat,10/27/2021 9:40,"50,000.00",57.68,-,Chave et al. 2014.,media/1635320411236.jpg,media/1635320388692.jpg,media/1635320360985.jpg,media/1635320433309.jpg,adopsipohonriau/276
277,SBG0287SK,Kubin,-,Pohon Muda,icon/young_tree.svg,-,10,4,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5535715,100.5478475,173.6378665,4.05,Belum,-,-,Taufik Hidayat,10/27/2021 9:43,"50,000.00",47.89,-,Chave et al. 2014.,media/1635320586855.jpg,media/1635320566420.jpg,media/1635320542259.jpg,media/1635320608619.jpg,adopsipohonriau/277
278,SBG0289SK,Laban,Vitex Pinnata,Pohon Muda,icon/young_tree.svg,Least Concern,7,13,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5536391,100.5477166,175.6275141,4.06,Belum,-,-,Taufik Hidayat,10/27/2021 9:47,"50,000.00",26.06,-,Chave et al. 2014.,media/1635320814149.jpg,media/1635320789633.jpg,media/1635320760284.jpg,media/1635320834408.jpg,adopsipohonriau/278
279,SBG0294SK,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,18,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5535758,100.5477441,176.1393897,4.06,Belum,-,-,Taufik Hidayat,10/27/2021 9:50,"200,000.00","1,182.45",-,Chave et al. 2014.,media/1635320980976.jpg,media/1635320960831.jpg,media/1635320934461.jpg,media/1635320999470.jpg,adopsipohonriau/279
280,SBG0292SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,22,11,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.553547,100.5478381,179.2865012,4.05,Belum,-,-,Taufik Hidayat,10/27/2021 9:53,"50,000.00",206.95,-,Chave et al. 2014.,media/1635321173750.jpg,media/1635321130042.jpg,media/1635321109022.jpg,media/1635321206003.jpg,adopsipohonriau/280
281,SBG0291SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,16,12,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5535558,100.5477573,184.9498298,4.06,Belum,-,-,Taufik Hidayat,10/27/2021 10:37,"50,000.00",121,-,Chave et al. 2014.,media/1635323826861.jpg,media/1635323806021.jpg,media/1635323786206.jpg,media/1635323840027.jpg,adopsipohonriau/281
282,SBG0293SK,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,18,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5535335,100.5477243,187.3277274,4.05,Belum,-,-,Taufik Hidayat,10/27/2021 10:40,"200,000.00","1,182.45",-,Chave et al. 2014.,media/1635323971806.jpg,media/1635323947717.jpg,media/1635323924110.jpg,media/1635324004040.jpg,adopsipohonriau/282
283,SBG0278SK,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,Vulnerable,9,3,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5535035,100.5476498,188.1349907,4.05,Belum,-,-,Taufik Hidayat,10/27/2021 10:42,"50,000.00",10.17,-,Chave et al. 2014.,media/1635324145669.jpg,media/1635324129351.jpg,media/1635324103644.jpg,media/1635324160586.jpg,adopsipohonriau/283
284,SBG0279SK,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,Vulnerable,11,5,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.553468,100.5478345,170.4900672,4.05,Belum,-,-,Taufik Hidayat,10/27/2021 10:44,"50,000.00",24.78,-,Chave et al. 2014.,media/1635324276603.jpg,media/1635324260733.jpg,media/1635324241725.jpg,media/1635324289632.jpg,adopsipohonriau/284
285,SBG0280SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,36,18,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5534706,100.5478262,169.2050412,4.05,Belum,-,-,Taufik Hidayat,10/27/2021 10:47,"50,000.00",875.19,-,Chave et al. 2014.,media/1635324428889.jpg,media/1635324388420.jpg,media/1635324370064.jpg,media/1635324446663.jpg,adopsipohonriau/285
286,SBG0281SK,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,Vulnerable,12,4,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5535182,100.5478377,188.7296952,4.05,Belum,-,-,Taufik Hidayat,10/27/2021 10:49,"50,000.00",23.62,-,Chave et al. 2014.,media/1635324573547.jpg,media/1635324555825.jpg,media/1635324533856.jpg,media/1635324587603.jpg,adopsipohonriau/286
287,SBG0282SK,Pulai,Alstonia scholaris,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,41,10,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5534358,100.5478592,181.5566117,4.04,Belum,-,-,Taufik Hidayat,10/27/2021 10:52,"200,000.00",635.64,-,Chave et al. 2014.,media/1635324734897.jpg,media/1635324712525.jpg,media/1635324676940.jpg,media/1635324750365.jpg,adopsipohonriau/287
288,SBG0283SK,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,Vulnerable,14,12,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5535147,100.5478951,190.9326457,4.05,Belum,-,-,Taufik Hidayat,10/27/2021 10:55,"50,000.00",93.23,-,Chave et al. 2014.,media/1635324924916.jpg,media/1635324904275.jpg,media/1635324875338.jpg,media/1635324944636.jpg,adopsipohonriau/288
289,SBG0285SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,15,17,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5534077,100.5478912,181.4786774,4.04,Belum,-,-,Taufik Hidayat,10/27/2021 10:58,"50,000.00",149.87,-,Chave et al. 2014.,media/1635325081532.jpg,media/1635325058994.jpg,media/1635325029526.jpg,media/1635325095659.jpg,adopsipohonriau/289
290,SBG0284SK,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,18,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533608,100.5478544,191.4330809,4.04,Belum,-,-,Taufik Hidayat,10/27/2021 11:00,"200,000.00","1,182.45",-,Chave et al. 2014.,media/1635325224276.jpg,media/1635325203957.jpg,media/1635325177375.jpg,media/1635325246047.jpg,adopsipohonriau/290
291,SBG0286SK,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,Vulnerable,11,5,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5534525,100.5479067,208.3832117,4.05,Belum,-,-,Taufik Hidayat,10/27/2021 11:03,"50,000.00",24.78,-,Chave et al. 2014.,media/1635325375193.jpg,media/1635325359001.jpg,media/1635325338260.jpg,media/1635325389850.jpg,adopsipohonriau/291
292,SBG0298SK,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,Vulnerable,17,10,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5534144,100.5479305,191.5775153,4.04,Belum,-,-,Taufik Hidayat,10/27/2021 11:05,"50,000.00",114,-,Chave et al. 2014.,media/1635325528577.jpg,media/1635325496787.jpg,media/1635325478903.jpg,media/1635325541759.jpg,adopsipohonriau/292
293,SBG0297SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,21,13,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5534368,100.5479387,166.1453022,4.05,Belum,-,-,Taufik Hidayat,10/27/2021 11:08,"50,000.00",222.45,-,Chave et al. 2014.,media/1635325679292.jpg,media/1635325655776.jpg,media/1635325630201.jpg,media/1635325702154.jpg,adopsipohonriau/293
294,SBG0295SK,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,22,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533329,100.5478243,149.4805615,4.03,Belum,-,-,Taufik Hidayat,10/27/2021 11:11,"200,000.00","1,438.27",-,Chave et al. 2014.,media/1635325842458.jpg,media/1635325823459.jpg,media/1635325803296.jpg,media/1635325856507.jpg,adopsipohonriau/294
295,SBG0296SK,Laban,Vitex Pinnata,Pohon Muda,icon/young_tree.svg,Least Concern,18,12,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533869,100.5476932,164.8048772,4.04,Belum,-,-,Taufik Hidayat,10/27/2021 11:13,"50,000.00",152.27,-,Chave et al. 2014.,media/1635326010707.jpg,media/1635325985014.jpg,media/1635325963900.jpg,media/1635326023640.jpg,adopsipohonriau/295
296,SBG0299SK,Kubin,-,Pohon Muda,icon/young_tree.svg,-,37,20,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.553406,100.5478221,162.6794314,4.04,Belum,-,-,Taufik Hidayat,10/27/2021 11:16,"50,000.00","1,023.27",-,Chave et al. 2014.,media/1635326171663.jpg,media/1635326151710.jpg,media/1635326131260.jpg,media/1635326186104.jpg,adopsipohonriau/296
297,SBG0300SK,Kubin,-,Pohon Muda,icon/young_tree.svg,-,32,18,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533401,100.5478102,165.1347844,4.03,Belum,-,-,Taufik Hidayat,10/27/2021 11:19,"50,000.00",695.43,-,Chave et al. 2014.,media/1635326315453.jpg,media/1635326291343.jpg,media/1635326271977.jpg,media/1635326329756.jpg,adopsipohonriau/297
298,SBG0244SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,28,14,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5532556,100.5475605,179.9310037,4.02,Belum,-,-,Taufik Hidayat,10/27/2021 8:14,"50,000.00",419.3,-,Chave et al. 2014.,media/1635315213410.jpg,media/1635315174373.jpg,media/1635315146502.jpg,media/1635315241267.jpg,adopsipohonriau/298
299,SBG0301SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,28,15,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533478,100.5480062,171.9178789,4.04,Belum,-,-,Taufik Hidayat,10/28/2021 3:48,"50,000.00",448.51,-,Chave et al. 2014.,media/1635385713553.jpg,media/1635385690377.jpg,media/1635385665927.jpg,media/1635385727139.jpg,adopsipohonriau/299
300,SBG0302SK,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,20,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5534655,100.5479533,175.2741022,4.04,Belum,-,-,Taufik Hidayat,10/28/2021 3:51,"200,000.00","1,372.11",-,Chave et al. 2014.,media/1635385884529.jpg,media/1635385836886.jpg,media/1635385807440.jpg,media/1635385902916.jpg,adopsipohonriau/300
301,SBG0303SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,17,12,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5534344,100.5480001,170.6696999,4.04,Belum,-,-,Taufik Hidayat,10/28/2021 3:54,"50,000.00",136.2,-,Chave et al. 2014.,media/1635386048573.jpg,media/1635386027626.jpg,media/1635385992764.jpg,media/1635386066920.jpg,adopsipohonriau/301
302,SBG0304SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,11,10,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5534791,100.5478611,173.2514011,4.05,Belum,-,-,Taufik Hidayat,10/28/2021 3:57,"50,000.00",48.74,-,Chave et al. 2014.,media/1635386227874.jpg,media/1635386207882.jpg,media/1635386179064.jpg,media/1635386242337.jpg,adopsipohonriau/302
303,SBG0305SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,14,11,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5535122,100.5479532,175.1876314,4.04,Belum,-,-,Taufik Hidayat,10/28/2021 4:00,"50,000.00",85.64,-,Chave et al. 2014.,media/1635386371765.jpg,media/1635386349465.jpg,media/1635386321639.jpg,media/1635386391756.jpg,adopsipohonriau/303
304,SBG0306SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,18,12,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533477,100.5480343,230.623665,4.04,Belum,-,-,Taufik Hidayat,10/28/2021 4:02,"50,000.00",152.27,-,Chave et al. 2014.,media/1635386520529.jpg,media/1635386493868.jpg,media/1635386469957.jpg,media/1635386537632.jpg,adopsipohonriau/304
305,SBG0307SK,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44,16,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533937,100.5478831,229.6835324,4.04,Belum,-,-,Taufik Hidayat,10/28/2021 4:04,"200,000.00","1,154.24",-,Chave et al. 2014.,media/1635386672440.jpg,media/1635386649685.jpg,media/1635386621529.jpg,media/1635386688385.jpg,adopsipohonriau/305
306,SBG0308SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,26,13,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5539912,100.5482668,230.3993321,3.99,Belum,-,-,Taufik Hidayat,10/28/2021 4:08,"50,000.00",337.51,-,Chave et al. 2014.,media/1635386859026.jpg,media/1635386823391.jpg,media/1635386776035.jpg,media/1635386876691.jpg,adopsipohonriau/306
307,SBG0309SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,16,10,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5534276,100.5480825,190.4042878,4.03,Belum,-,-,Taufik Hidayat,10/28/2021 4:11,"50,000.00",101.27,-,Chave et al. 2014.,media/1635387048657.jpg,media/1635387022687.jpg,media/1635386966927.jpg,media/1635387075111.jpg,adopsipohonriau/307
308,SBG0310SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,18,11,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5534874,100.5480836,192.471777,4.03,Belum,-,-,Taufik Hidayat,10/28/2021 4:14,"50,000.00",139.88,-,Chave et al. 2014.,media/1635387234319.jpg,media/1635387213076.jpg,media/1635387189797.jpg,media/1635387249096.jpg,adopsipohonriau/308
309,SBG0311SK,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,Vulnerable,15,8,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5534498,100.5479464,194.4578113,4.04,Belum,-,-,Taufik Hidayat,10/28/2021 4:17,"50,000.00",71.81,-,Chave et al. 2014.,media/1635387398957.jpg,media/1635387364300.jpg,media/1635387339837.jpg,media/1635387413880.jpg,adopsipohonriau/309
310,SBG0312SK,Kubin,-,Pohon Muda,icon/young_tree.svg,-,17,12,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533886,100.5480546,147.0778588,4.03,Belum,-,-,Taufik Hidayat,10/28/2021 4:19,"50,000.00",136.2,-,Chave et al. 2014.,media/1635387559171.jpg,media/1635387539461.jpg,media/1635387512508.jpg,media/1635387573652.jpg,adopsipohonriau/310
311,SBG0313SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,16,14,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533341,100.5479277,173.1302791,4.03,Belum,-,-,Taufik Hidayat,10/28/2021 4:24,"50,000.00",350.18,-,Chave et al. 2014.,media/1635387831458.jpg,media/1635387805213.jpg,media/1635387777560.jpg,media/1635387847184.jpg,adopsipohonriau/311
312,SBG0314SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,11,7,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5534344,100.5480063,177.2379302,4.04,Belum,-,-,Taufik Hidayat,10/28/2021 4:26,"50,000.00",67.29,-,Chave et al. 2014.,media/1635387968001.jpg,media/1635387945635.jpg,media/1635387923701.jpg,media/1635387988038.jpg,adopsipohonriau/312
313,SBG0316SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,21,16,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533202,100.5478975,185.7223155,4.03,Belum,-,-,Taufik Hidayat,10/28/2021 4:29,"50,000.00",272.43,-,Chave et al. 2014.,media/1635388117409.jpg,media/1635388097510.jpg,media/1635388074911.jpg,media/1635388134909.jpg,adopsipohonriau/313
314,SBG0315SK,Kubin,-,Pohon Muda,icon/young_tree.svg,-,18,15,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533342,100.5480057,184.8992333,4.03,Belum,-,-,Taufik Hidayat,10/28/2021 4:31,"50,000.00",189.33,-,Chave et al. 2014.,media/1635388286708.jpg,media/1635388265586.jpg,media/1635388235450.jpg,media/1635388302020.jpg,adopsipohonriau/314
315,SBG0317SK,Kubin,-,Pohon Dewasa,icon/mature_tree.svg,-,41,22,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5532669,100.5480869,179.5022839,4.03,Belum,-,-,Taufik Hidayat,10/28/2021 4:34,"200,000.00","2,271.51",-,Chave et al. 2014.,media/1635388455837.jpg,media/1635388427758.jpg,media/1635388398344.jpg,media/1635388470222.jpg,adopsipohonriau/315
316,SBG0318SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,13,11,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533095,100.5479451,198.3014204,4.03,Belum,-,-,Taufik Hidayat,10/28/2021 4:37,"50,000.00",144.93,-,Chave et al. 2014.,media/1635388609376.jpg,media/1635388587969.jpg,media/1635388561260.jpg,media/1635388625646.jpg,adopsipohonriau/316
317,SBG0319SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,14,11,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5532415,100.5480765,178.8097772,4.02,Belum,-,-,Taufik Hidayat,10/28/2021 4:39,"50,000.00",213.24,-,Chave et al. 2014.,media/1635388770978.jpg,media/1635388741105.jpg,media/1635388714553.jpg,media/1635388784645.jpg,adopsipohonriau/317
318,SBG0320SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,32,18,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5532874,100.5479436,202.1141256,4.03,Belum,-,-,Taufik Hidayat,10/28/2021 4:42,"50,000.00","1,360.02",-,Chave et al. 2014.,media/1635388927115.jpg,media/1635388905551.jpg,media/1635388877576.jpg,media/1635388942583.jpg,adopsipohonriau/318
319,SBG0321SK,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,51,21,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5532311,100.5480703,179.5862726,4.02,Belum,-,-,Taufik Hidayat,10/28/2021 4:45,"200,000.00","5,811.73",-,Chave et al. 2014.,media/1635389084757.jpg,media/1635389053889.jpg,media/1635389023993.jpg,media/1635389104485.jpg,adopsipohonriau/319
320,SBG0322SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,17,12,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5531654,100.5480635,188.6181613,4.02,Belum,-,-,Taufik Hidayat,10/28/2021 4:48,"50,000.00",162.81,-,Chave et al. 2014.,media/1635389260387.jpg,media/1635389239935.jpg,media/1635389216229.jpg,media/1635389278608.jpg,adopsipohonriau/320
321,SBG0323SK,Kubin,-,Pohon Muda,icon/young_tree.svg,-,15,10,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533735,100.5480388,179.1260109,4.04,Belum,-,-,Taufik Hidayat,10/28/2021 4:50,"50,000.00",258.45,-,Chave et al. 2014.,media/1635389419018.jpg,media/1635389394827.jpg,media/1635389372637.jpg,media/1635389433619.jpg,adopsipohonriau/321
322,SBG0324SK,Kubin,-,Pohon Muda,icon/young_tree.svg,-,11,9,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533168,100.5481254,172.6890992,4.03,Belum,-,-,Taufik Hidayat,10/28/2021 4:53,"50,000.00",127.29,-,Chave et al. 2014.,media/1635389592948.jpg,media/1635389555029.jpg,media/1635389529908.jpg,media/1635389610450.jpg,adopsipohonriau/322
323,SBG0325SK,Ludai,Triadica cochinchinensis,Pohon Dewasa,icon/mature_tree.svg,-,70,22,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533681,100.5481013,179.5735967,4.03,Belum,-,-,Taufik Hidayat,10/28/2021 4:56,"200,000.00","6,824.18",-,Chave et al. 2014.,media/1635389789070.jpg,media/1635389762885.jpg,media/1635389735764.jpg,media/1635389802326.jpg,adopsipohonriau/323
324,SBG0331SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,13,10,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5534445,100.5481524,177.3603691,4.02,Belum,-,-,Taufik Hidayat,10/28/2021 4:59,"50,000.00",195.46,-,Chave et al. 2014.,media/1635389951631.jpg,media/1635389930631.jpg,media/1635389908630.jpg,media/1635389965621.jpg,adopsipohonriau/324
325,SBG0332SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,20,15,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.553379,100.548115,186.4096237,4.03,Belum,-,-,Taufik Hidayat,10/28/2021 5:02,"50,000.00",232.56,-,Chave et al. 2014.,media/1635390123461.jpg,media/1635390094970.jpg,media/1635390057499.jpg,media/1635390152939.jpg,adopsipohonriau/325
326,SBG0330SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,24,11,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5534426,100.5480615,200.6673652,4.03,Belum,-,-,Taufik Hidayat,10/28/2021 5:05,"50,000.00",581.7,-,Chave et al. 2014.,media/1635390309408.jpg,media/1635390270734.jpg,media/1635390249200.jpg,media/1635390325317.jpg,adopsipohonriau/326
327,SBG0329SK,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,Vulnerable,10,10,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5534237,100.5480604,198.7552959,4.03,Belum,-,-,Taufik Hidayat,10/28/2021 5:07,"50,000.00",66.87,-,Chave et al. 2014.,media/1635390440421.jpg,media/1635390423267.jpg,media/1635390405567.jpg,media/1635390454416.jpg,adopsipohonriau/327
328,SBG0328SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,35,22,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533947,100.5480443,189.6593911,4.04,Belum,-,-,Taufik Hidayat,10/28/2021 5:10,"50,000.00","2,916.54",-,Chave et al. 2014.,media/1635390579863.jpg,media/1635390559570.jpg,media/1635390538645.jpg,media/1635390595251.jpg,adopsipohonriau/328
329,SBG0327SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,31,20,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533963,100.5480575,204.0613903,4.03,Belum,-,-,Taufik Hidayat,10/28/2021 5:12,"50,000.00",865.97,-,Chave et al. 2014.,media/1635390743636.jpg,media/1635390718717.jpg,media/1635390689865.jpg,media/1635390757300.jpg,adopsipohonriau/329
330,SBG0326SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,34,20,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533912,100.5479671,211.7272592,4.04,Belum,-,-,Taufik Hidayat,10/28/2021 5:15,"50,000.00","1,477.31",-,Chave et al. 2014.,media/1635390890674.jpg,media/1635390867177.jpg,media/1635390844273.jpg,media/1635390908780.jpg,adopsipohonriau/330
331,SBG0334SK,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,48,23,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5534347,100.5481672,186.7975368,4.02,Belum,-,-,Taufik Hidayat,10/28/2021 5:18,"200,000.00","5,642.50",-,Chave et al. 2014.,media/1635391081402.jpg,media/1635391051715.jpg,media/1635391023349.jpg,media/1635391095485.jpg,adopsipohonriau/331
332,SBG0337SK,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41,23,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.553437,100.5482146,184.4686188,4.02,Belum,-,-,Taufik Hidayat,10/28/2021 5:21,"200,000.00","1,433.03",-,Chave et al. 2014.,media/1635391231452.jpg,media/1635391203175.jpg,media/1635391182608.jpg,media/1635391248524.jpg,adopsipohonriau/332
333,SBG0335SK,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,22,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533877,100.5481622,186.3545402,4.02,Belum,-,-,Taufik Hidayat,10/28/2021 5:23,"200,000.00","1,505.88",-,Chave et al. 2014.,media/1635391402234.jpg,media/1635391359339.jpg,media/1635391329936.jpg,media/1635391418984.jpg,adopsipohonriau/333
334,SBG0336SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,15,14,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533842,100.5482331,182.9846938,4.02,Belum,-,-,Taufik Hidayat,10/28/2021 5:26,"50,000.00",358.92,-,Chave et al. 2014.,media/1635391560060.jpg,media/1635391520689.jpg,media/1635391502041.jpg,media/1635391576791.jpg,adopsipohonriau/334
335,SBG0333SK,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,22,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5533636,100.5480345,189.457823,4.04,Belum,-,-,Taufik Hidayat,10/28/2021 5:28,"200,000.00","4,358.90",-,Chave et al. 2014.,media/1635391708177.jpg,media/1635391686783.jpg,media/1635391666033.jpg,media/1635391725986.jpg,adopsipohonriau/335
336,SBG0339SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,17,11,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.553558,100.5481546,190.1825017,4.02,Belum,-,-,Taufik Hidayat,10/28/2021 5:31,"50,000.00",362.14,-,Chave et al. 2014.,media/1635391883300.jpg,media/1635391862316.jpg,media/1635391835475.jpg,media/1635391902695.jpg,adopsipohonriau/336
337,SBG0347SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,20,15,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.553494,100.5481644,182.7987682,4.02,Belum,-,-,Taufik Hidayat,10/28/2021 5:34,"50,000.00",673.16,-,Chave et al. 2014.,media/1635392038698.jpg,media/1635392016747.jpg,media/1635391992652.jpg,media/1635392053724.jpg,adopsipohonriau/337
338,SBG0342SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,38,16,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5535914,100.548126,185.163385,4.02,Belum,-,-,Taufik Hidayat,10/28/2021 5:39,"50,000.00","1,036.38",-,Chave et al. 2014.,media/1635392355796.jpg,media/1635392333597.jpg,media/1635392311881.jpg,media/1635392372811.jpg,adopsipohonriau/338
